cluster,offset_hex,evo_id,scene,expected_color_id_guess,near_small_values,bytes_before,bytes_after
cluster_H_scene_commands_candidate,0x197E00,516,pukamon_to_gomamon,6,-12:2 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,6F 0F 04 02 25 37 77 0F,65 37 7F 0F 04 02 A5 37 87 0F 04 02 E5 37 8F 0F
cluster_H_scene_commands_candidate,0x197E06,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,77 0F 04 02 65 37 7F 0F,A5 37 87 0F 04 02 E5 37 8F 0F 04 02 25 38 97 0F
cluster_H_scene_commands_candidate,0x197E0C,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,7F 0F 04 02 A5 37 87 0F,E5 37 8F 0F 04 02 25 38 97 0F 04 02 65 38 9F 0F
cluster_H_scene_commands_candidate,0x197E12,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,87 0F 04 02 E5 37 8F 0F,25 38 97 0F 04 02 65 38 9F 0F 04 02 A5 38 A7 0F
cluster_H_scene_commands_candidate,0x197E18,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,8F 0F 04 02 25 38 97 0F,65 38 9F 0F 04 02 A5 38 A7 0F 04 02 E5 38 AF 0F
cluster_H_scene_commands_candidate,0x197E1E,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,97 0F 04 02 65 38 9F 0F,A5 38 A7 0F 04 02 E5 38 AF 0F 04 02 25 39 B7 0F
cluster_H_scene_commands_candidate,0x197E24,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,9F 0F 04 02 A5 38 A7 0F,E5 38 AF 0F 04 02 25 39 B7 0F 04 02 65 39 BF 0F
cluster_H_scene_commands_candidate,0x197E2A,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,A7 0F 04 02 E5 38 AF 0F,25 39 B7 0F 04 02 65 39 BF 0F 04 02 A5 39 C7 0F
cluster_H_scene_commands_candidate,0x197E30,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:4 +19:2,AF 0F 04 02 25 39 B7 0F,65 39 BF 0F 04 02 A5 39 C7 0F 04 02 E5 39 CF 0F
cluster_H_scene_commands_candidate,0x197E36,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:4 +13:2 +18:1 +19:1,B7 0F 04 02 65 39 BF 0F,A5 39 C7 0F 04 02 E5 39 CF 0F 04 02 25 3A E7 0F
cluster_H_scene_commands_candidate,0x197E3C,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:4 +7:2 +12:1 +13:1 +18:1 +19:1,BF 0F 04 02 A5 39 C7 0F,E5 39 CF 0F 04 02 25 3A E7 0F 01 01 71 00 F1 0F
cluster_H_scene_commands_candidate,0x197E42,516,pukamon_to_gomamon,6,-12:4 -11:2 -6:4 -5:2 +6:1 +7:1 +12:1 +13:1 +18:1 +19:1,C7 0F 04 02 E5 39 CF 0F,25 3A E7 0F 01 01 71 00 F1 0F 01 01 82 00 FB 0F
cluster_H_scene_commands_candidate,0x197E96,513,pyocomon_to_piyomon,3,-12:1 -11:1 -9:3 -6:1 -5:1 -3:1 +6:1 +7:1 +9:3 +12:1 +13:1 +15:3 +18:2 +19:1 +21:3,25 10 01 01 53 01 26 10,EB 00 2E 10 01 01 5D 03 2F 10 01 01 61 03 34 10
cluster_H_scene_commands_candidate,0x197EA7,528,kabuterimon_to_atlurkabuterimon,4,-11:1 -10:1 -8:3 -5:1 -4:1 -2:3 +2:1 +4:3 +7:1 +8:1 +13:1 +14:1 +19:2 +20:2 +22:3,03 2F 10 01 01 61 03 34,01 65 03 38 10 01 01 F3 00 39 10 01 01 F7 00 3A
cluster_H_scene_commands_candidate,0x197EB9,528,kabuterimon_to_atlurkabuterimon,4,-11:1 -10:1 -5:1 -4:1 +2:2 +4:3 +7:2 +8:2 +10:3 +13:2 +14:2 +16:3 +19:2 +20:1 +22:3,00 39 10 01 01 F7 00 3A,02 69 03 B2 10 02 02 6D 03 B6 10 02 02 71 03 BA
cluster_H_scene_commands_candidate,0x197EBA,514,mochimon_to_tentomon,4,-12:1 -11:1 -6:1 -5:1 +3:3 +6:2 +7:2 +9:3 +12:2 +13:2 +15:3 +18:2 +19:1 +21:3,39 10 01 01 F7 00 3A 10,69 03 B2 10 02 02 6D 03 B6 10 02 02 71 03 BA 10
cluster_H_scene_commands_candidate,0x197EBF,528,kabuterimon_to_atlurkabuterimon,4,-11:1 -10:1 -5:2 -4:2 -2:3 +2:2 +4:3 +7:2 +8:2 +10:3 +13:2 +14:1 +16:3 +19:6 +20:2 +22:3,00 3A 10 02 02 69 03 B2,02 6D 03 B6 10 02 02 71 03 BA 10 02 01 75 03 C2
cluster_H_scene_commands_candidate,0x197EC0,514,mochimon_to_tentomon,4,-12:1 -11:1 -6:2 -5:2 -3:3 +3:3 +6:2 +7:2 +9:3 +12:2 +13:1 +15:3 +18:6 +19:2 +21:3,3A 10 02 02 69 03 B2 10,6D 03 B6 10 02 02 71 03 BA 10 02 01 75 03 C2 10
cluster_H_scene_commands_candidate,0x197EC5,528,kabuterimon_to_atlurkabuterimon,4,-11:2 -10:2 -8:3 -5:2 -4:2 -2:3 +2:2 +4:3 +7:2 +8:1 +10:3 +13:6 +14:2 +16:3 +19:4 +20:1 +22:3,03 B2 10 02 02 6D 03 B6,02 71 03 BA 10 02 01 75 03 C2 10 06 02 95 03 CE
cluster_H_scene_commands_candidate,0x197EC6,514,mochimon_to_tentomon,4,-12:2 -11:2 -9:3 -6:2 -5:2 -3:3 +3:3 +6:2 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,B2 10 02 02 6D 03 B6 10,71 03 BA 10 02 01 75 03 C2 10 06 02 95 03 CE 10
cluster_H_scene_commands_candidate,0x197ECB,528,kabuterimon_to_atlurkabuterimon,4,-11:2 -10:2 -8:3 -5:2 -4:2 -2:3 +2:1 +4:3 +7:6 +8:2 +10:3 +13:4 +14:1 +16:3 +19:6 +20:2 +22:3,03 B6 10 02 02 71 03 BA,01 75 03 C2 10 06 02 95 03 CE 10 04 01 99 03 D2
cluster_H_scene_commands_candidate,0x197ED2,518,agumon_to_greymon,1,-12:2 -11:2 -9:3 -6:2 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,BA 10 02 01 75 03 C2 10,95 03 CE 10 04 01 99 03 D2 10 06 02 9D 03 DE 10
cluster_H_scene_commands_candidate,0x197EDE,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,CE 10 04 01 99 03 D2 10,9D 03 DE 10 04 01 9D 03 E2 10 06 02 A1 03 EE 10
cluster_H_scene_commands_candidate,0x197EEA,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3 +22:2,DE 10 04 01 9D 03 E2 10,A1 03 EE 10 04 01 A1 03 F2 10 06 02 9D 03 FE 10
cluster_H_scene_commands_candidate,0x197EF6,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +10:2 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,EE 10 04 01 A1 03 F2 10,9D 03 FE 10 04 01 9D 03 02 11 06 02 95 03 0E 11
cluster_H_scene_commands_candidate,0x197EFF,515,tanemon_to_palmon,5,-12:3 -9:6 -8:2 -6:3 -3:4 -2:1 +3:6 +4:2 +6:3 +9:4 +10:1 +12:3 +15:6 +16:2 +18:3 +21:4 +22:1,02 9D 03 FE 10 04 01 9D,11 06 02 95 03 0E 11 04 01 95 03 12 11 06 02 9D
cluster_H_scene_commands_candidate,0x197F02,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 -2:2 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,FE 10 04 01 9D 03 02 11,95 03 0E 11 04 01 95 03 12 11 06 02 9D 03 1E 11
cluster_H_scene_commands_candidate,0x197F0E,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,0E 11 04 01 95 03 12 11,9D 03 1E 11 04 01 9D 03 22 11 06 02 95 03 2E 11
cluster_H_scene_commands_candidate,0x197F1A,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,1E 11 04 01 9D 03 22 11,95 03 2E 11 04 01 95 03 32 11 06 02 9D 03 3E 11
cluster_H_scene_commands_candidate,0x197F26,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,2E 11 04 01 95 03 32 11,9D 03 3E 11 04 01 9D 03 42 11 06 02 95 03 4E 11
cluster_H_scene_commands_candidate,0x197F32,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,3E 11 04 01 9D 03 42 11,95 03 4E 11 04 01 95 03 52 11 06 02 9D 03 5E 11
cluster_H_scene_commands_candidate,0x197F3E,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,4E 11 04 01 95 03 52 11,9D 03 5E 11 04 01 9D 03 62 11 06 02 95 03 6E 11
cluster_H_scene_commands_candidate,0x197F4A,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,5E 11 04 01 9D 03 62 11,95 03 6E 11 04 01 95 03 72 11 06 02 9D 03 7E 11
cluster_H_scene_commands_candidate,0x197F56,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,6E 11 04 01 95 03 72 11,9D 03 7E 11 04 01 9D 03 82 11 06 02 95 03 8E 11
cluster_H_scene_commands_candidate,0x197F62,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:6 +13:2 +15:3 +18:4 +19:1 +21:3,7E 11 04 01 9D 03 82 11,95 03 8E 11 04 01 95 03 92 11 06 02 9D 03 9E 11
cluster_H_scene_commands_candidate,0x197F6E,518,agumon_to_greymon,1,-12:6 -11:2 -9:3 -6:4 -5:1 -3:3 +3:3 +6:4 +7:1 +9:3 +12:4 +13:4 +15:3 +18:1 +19:2 +21:3,8E 11 04 01 95 03 92 11,9D 03 9E 11 04 01 9D 03 A2 11 04 04 A5 03 B2 11
cluster_H_scene_commands_candidate,0x197F80,513,pyocomon_to_piyomon,3,-12:4 -11:1 -9:3 -6:4 -5:4 -3:3 +3:3 +6:2 +7:2 +9:3 +10:4 +12:1 +13:1 +15:3 +18:5 +19:5 +21:3,A2 11 04 04 A5 03 B2 11,A9 03 B4 11 02 02 AD 03 04 12 01 01 ED 03 24 12
cluster_H_scene_commands_candidate,0x197F85,529,togemon_to_lilimon,5,-11:4 -10:4 -8:3 -5:1 -4:2 -2:3 +2:2 +4:3 +5:4 +7:1 +8:1 +10:3 +13:5 +14:5 +16:3 +19:2 +20:2 +22:3,03 B2 11 01 02 A9 03 B4,02 AD 03 04 12 01 01 ED 03 24 12 05 05 F1 03 3D
cluster_H_scene_commands_candidate,0x197F86,514,mochimon_to_tentomon,4,-12:4 -11:4 -9:3 -6:1 -5:2 -3:3 +3:3 +4:4 +6:1 +7:1 +9:3 +12:5 +13:5 +15:3 +18:2 +19:2 +21:3,B2 11 01 02 A9 03 B4 11,AD 03 04 12 01 01 ED 03 24 12 05 05 F1 03 3D 12
cluster_H_scene_commands_candidate,0x197F97,530,ikkakumon_to_zudomon,6,-11:1 -10:1 -8:3 -5:5 -4:5 -2:3 +2:2 +4:3 +7:2 +8:2 +10:4 +13:2 +14:2 +16:4 +19:2 +20:2 +22:4,03 24 12 05 05 F1 03 3D,02 F5 03 41 12 02 02 11 04 45 12 02 02 31 04 49
cluster_H_scene_commands_candidate,0x197F98,514,mochimon_to_tentomon,4,-12:1 -11:1 -9:3 -6:5 -5:5 -3:3 +3:3 +6:2 +7:2 +9:4 +12:2 +13:2 +15:4 +18:2 +19:2 +21:4,24 12 05 05 F1 03 3D 12,F5 03 41 12 02 02 11 04 45 12 02 02 31 04 49 12
cluster_H_scene_commands_candidate,0x197F9D,530,ikkakumon_to_zudomon,6,-11:5 -10:5 -8:3 -5:2 -4:2 -2:3 +2:2 +4:4 +7:2 +8:2 +10:4 +13:2 +14:2 +16:4 +19:1 +20:2 +22:4,03 3D 12 02 02 F5 03 41,02 11 04 45 12 02 02 31 04 49 12 02 02 6D 04 4D
cluster_H_scene_commands_candidate,0x197F9E,514,mochimon_to_tentomon,4,-12:5 -11:5 -9:3 -6:2 -5:2 -3:3 +3:4 +6:2 +7:2 +9:4 +12:2 +13:2 +15:4 +18:1 +19:2 +21:4,3D 12 02 02 F5 03 41 12,11 04 45 12 02 02 31 04 49 12 02 02 6D 04 4D 12
cluster_H_scene_commands_candidate,0x197FA3,530,ikkakumon_to_zudomon,6,-11:2 -10:2 -8:3 -5:2 -4:2 -2:4 +2:2 +4:4 +7:2 +8:2 +10:4 +13:1 +14:2 +16:4 +19:1 +20:2 +22:1,03 41 12 02 02 11 04 45,02 31 04 49 12 02 02 6D 04 4D 12 01 02 71 04 69
cluster_H_scene_commands_candidate,0x197FA4,514,mochimon_to_tentomon,4,-12:2 -11:2 -9:3 -6:2 -5:2 -3:4 +3:4 +6:2 +7:2 +9:4 +12:1 +13:2 +15:4 +18:1 +19:2 +21:1,41 12 02 02 11 04 45 12,31 04 49 12 02 02 6D 04 4D 12 01 02 71 04 69 12
cluster_H_scene_commands_candidate,0x197FA9,530,ikkakumon_to_zudomon,6,-11:2 -10:2 -8:4 -5:2 -4:2 -2:4 +2:2 +4:4 +7:1 +8:2 +10:4 +13:1 +14:2 +16:1 +19:1 +20:1,04 45 12 02 02 31 04 49,02 6D 04 4D 12 01 02 71 04 69 12 01 02 73 01 6D
cluster_H_scene_commands_candidate,0x197FAA,514,mochimon_to_tentomon,4,-12:2 -11:2 -9:4 -6:2 -5:2 -3:4 +3:4 +6:1 +7:2 +9:4 +12:1 +13:2 +15:1 +18:1 +19:1,45 12 02 02 31 04 49 12,6D 04 4D 12 01 02 71 04 69 12 01 02 73 01 6D 12
cluster_H_scene_commands_candidate,0x197FB0,513,pyocomon_to_piyomon,3,-12:2 -11:2 -9:4 -6:2 -5:2 -3:4 +3:4 +6:1 +7:2 +9:1 +12:1 +13:1 +18:1 +19:1,49 12 02 02 6D 04 4D 12,71 04 69 12 01 02 73 01 6D 12 01 01 FB 00 75 12
cluster_H_scene_commands_candidate,0x197FB6,513,pyocomon_to_piyomon,3,-12:2 -11:2 -9:4 -6:1 -5:2 -3:4 +3:1 +6:1 +7:1 +12:1 +13:1 +18:1 +19:1 +20:3 +21:1,4D 12 01 02 71 04 69 12,73 01 6D 12 01 01 FB 00 75 12 01 01 FF 00 7D 12
cluster_H_scene_commands_candidate,0x197FEC,518,agumon_to_greymon,1,-12:1 -11:1 -9:1 -6:1 -5:1 -3:1 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,A5 12 01 01 17 01 AD 12,75 04 B9 12 04 01 79 04 BD 12 06 02 75 04 C9 12
cluster_H_scene_commands_candidate,0x197FF8,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,B9 12 04 01 79 04 BD 12,75 04 C9 12 04 01 79 04 CD 12 06 02 7D 04 D9 12
cluster_H_scene_commands_candidate,0x198004,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,C9 12 04 01 79 04 CD 12,7D 04 D9 12 04 01 79 04 DD 12 06 02 81 04 E9 12
cluster_H_scene_commands_candidate,0x198010,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,D9 12 04 01 79 04 DD 12,81 04 E9 12 04 01 79 04 ED 12 06 02 75 04 F9 12
cluster_H_scene_commands_candidate,0x19801C,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +16:9 +18:4 +19:1 +21:4,E9 12 04 01 79 04 ED 12,75 04 F9 12 04 01 85 04 FD 12 06 02 89 04 09 13
cluster_H_scene_commands_candidate,0x198028,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +4:9 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,F9 12 04 01 85 04 FD 12,89 04 09 13 04 01 79 04 0D 13 06 02 7D 04 19 13
cluster_H_scene_commands_candidate,0x198034,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -8:9 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,09 13 04 01 79 04 0D 13,7D 04 19 13 04 01 8D 04 1D 13 06 02 91 04 29 13
cluster_H_scene_commands_candidate,0x198040,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,19 13 04 01 8D 04 1D 13,91 04 29 13 04 01 79 04 2D 13 06 02 75 04 39 13
cluster_H_scene_commands_candidate,0x19804C,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,29 13 04 01 79 04 2D 13,75 04 39 13 04 01 79 04 3D 13 06 02 95 04 49 13
cluster_H_scene_commands_candidate,0x198058,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,39 13 04 01 79 04 3D 13,95 04 49 13 04 01 99 04 4D 13 06 02 7D 04 59 13
cluster_H_scene_commands_candidate,0x198064,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,49 13 04 01 99 04 4D 13,7D 04 59 13 04 01 79 04 5D 13 06 02 9D 04 69 13
cluster_H_scene_commands_candidate,0x198070,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,59 13 04 01 79 04 5D 13,9D 04 69 13 04 01 A1 04 6D 13 06 02 75 04 79 13
cluster_H_scene_commands_candidate,0x19807C,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,69 13 04 01 A1 04 6D 13,75 04 79 13 04 01 79 04 7D 13 06 02 A5 04 89 13
cluster_H_scene_commands_candidate,0x198088,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,79 13 04 01 79 04 7D 13,A5 04 89 13 04 01 A9 04 8D 13 06 02 75 04 99 13
cluster_H_scene_commands_candidate,0x198094,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:6 +13:2 +15:4 +18:4 +19:1 +21:4,89 13 04 01 A9 04 8D 13,75 04 99 13 04 01 79 04 9D 13 06 02 AD 04 A9 13
cluster_H_scene_commands_candidate,0x1980A0,518,agumon_to_greymon,1,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:4 +7:1 +9:4 +12:2 +13:2 +15:4 +18:2 +19:2 +21:4,99 13 04 01 79 04 9D 13,AD 04 A9 13 04 01 B1 04 AD 13 02 02 B5 04 B1 13
cluster_H_scene_commands_candidate,0x1980AB,531,angemon_to_holyangemon,7,-11:6 -10:2 -8:4 -5:4 -4:1 -2:4 +2:2 +4:4 +7:2 +8:2 +10:4 +13:2 +14:2 +16:4 +19:3 +20:2,04 A9 13 04 01 B1 04 AD,02 B5 04 B1 13 02 02 B9 04 B5 13 02 02 BD 04 B9
cluster_H_scene_commands_candidate,0x1980AC,514,mochimon_to_tentomon,4,-12:6 -11:2 -9:4 -6:4 -5:1 -3:4 +3:4 +6:2 +7:2 +9:4 +12:2 +13:2 +15:4 +18:3 +19:2,A9 13 04 01 B1 04 AD 13,B5 04 B1 13 02 02 B9 04 B5 13 02 02 BD 04 B9 13
cluster_H_scene_commands_candidate,0x1980B1,531,angemon_to_holyangemon,7,-11:4 -10:1 -8:4 -5:2 -4:2 -2:4 +2:2 +4:4 +7:2 +8:2 +10:4 +13:3 +14:2 +19:3 +20:2,04 AD 13 02 02 B5 04 B1,02 B9 04 B5 13 02 02 BD 04 B9 13 03 02 A5 30 BF
cluster_H_scene_commands_candidate,0x1980B2,514,mochimon_to_tentomon,4,-12:4 -11:1 -9:4 -6:2 -5:2 -3:4 +3:4 +6:2 +7:2 +9:4 +12:3 +13:2 +18:3 +19:2,AD 13 02 02 B5 04 B1 13,B9 04 B5 13 02 02 BD 04 B9 13 03 02 A5 30 BF 13
cluster_H_scene_commands_candidate,0x1980B7,531,angemon_to_holyangemon,7,-11:2 -10:2 -8:4 -5:2 -4:2 -2:4 +2:2 +4:4 +7:3 +8:2 +13:3 +14:2 +19:3 +20:2,04 B1 13 02 02 B9 04 B5,02 BD 04 B9 13 03 02 A5 30 BF 13 03 02 B5 30 C5
cluster_H_scene_commands_candidate,0x1980B8,514,mochimon_to_tentomon,4,-12:2 -11:2 -9:4 -6:2 -5:2 -3:4 +3:4 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,B1 13 02 02 B9 04 B5 13,BD 04 B9 13 03 02 A5 30 BF 13 03 02 B5 30 C5 13
cluster_H_scene_commands_candidate,0x1980BE,515,tanemon_to_palmon,5,-12:2 -11:2 -9:4 -6:2 -5:2 -3:4 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,B5 13 02 02 BD 04 B9 13,A5 30 BF 13 03 02 B5 30 C5 13 03 02 C5 30 CB 13
cluster_H_scene_commands_candidate,0x1980C4,515,tanemon_to_palmon,5,-12:2 -11:2 -9:4 -6:3 -5:2 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,B9 13 03 02 A5 30 BF 13,B5 30 C5 13 03 02 C5 30 CB 13 03 02 D5 30 D1 13
cluster_H_scene_commands_candidate,0x1980CA,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,BF 13 03 02 B5 30 C5 13,C5 30 CB 13 03 02 D5 30 D1 13 03 02 E5 30 D7 13
cluster_H_scene_commands_candidate,0x1980D0,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2 +20:5,C5 13 03 02 C5 30 CB 13,D5 30 D1 13 03 02 E5 30 D7 13 03 02 F5 30 DD 13
cluster_H_scene_commands_candidate,0x1980D6,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +6:3 +7:2 +12:3 +13:2 +14:5 +18:3 +19:2,CB 13 03 02 D5 30 D1 13,E5 30 D7 13 03 02 F5 30 DD 13 03 02 05 31 E3 13
cluster_H_scene_commands_candidate,0x1980DC,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +6:3 +7:2 +8:5 +12:3 +13:2 +18:3 +19:2,D1 13 03 02 E5 30 D7 13,F5 30 DD 13 03 02 05 31 E3 13 03 02 15 31 E9 13
cluster_H_scene_commands_candidate,0x1980E2,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +2:5 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,D7 13 03 02 F5 30 DD 13,05 31 E3 13 03 02 15 31 E9 13 03 02 25 31 EF 13
cluster_H_scene_commands_candidate,0x1980E8,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 -4:5 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,DD 13 03 02 05 31 E3 13,15 31 E9 13 03 02 25 31 EF 13 03 02 35 31 F5 13
cluster_H_scene_commands_candidate,0x1980EE,515,tanemon_to_palmon,5,-12:3 -11:2 -10:5 -6:3 -5:2 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2 +22:1,E3 13 03 02 15 31 E9 13,25 31 EF 13 03 02 35 31 F5 13 03 02 45 31 FB 13
cluster_H_scene_commands_candidate,0x1980F4,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +6:3 +7:2 +12:3 +13:2 +16:1 +18:3 +19:2 +22:7,E9 13 03 02 25 31 EF 13,35 31 F5 13 03 02 45 31 FB 13 03 02 55 31 01 14
cluster_H_scene_commands_candidate,0x1980FA,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +6:3 +7:2 +10:1 +12:3 +13:2 +16:7 +18:3 +19:2,EF 13 03 02 35 31 F5 13,45 31 FB 13 03 02 55 31 01 14 03 02 65 31 07 14
cluster_H_scene_commands_candidate,0x198100,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 +4:1 +6:3 +7:2 +10:7 +12:3 +13:2 +18:3 +19:2,F5 13 03 02 45 31 FB 13,55 31 01 14 03 02 65 31 07 14 03 02 75 31 0D 14
cluster_H_scene_commands_candidate,0x198106,515,tanemon_to_palmon,5,-12:3 -11:2 -6:3 -5:2 -2:1 +4:7 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,FB 13 03 02 55 31 01 14,65 31 07 14 03 02 75 31 0D 14 03 02 85 31 13 14
cluster_H_scene_commands_candidate,0x19810C,515,tanemon_to_palmon,5,-12:3 -11:2 -8:1 -6:3 -5:2 -2:7 +6:3 +7:2 +12:3 +13:2 +18:3 +19:2,01 14 03 02 65 31 07 14,75 31 0D 14 03 02 85 31 13 14 03 02 95 31 19 14
